"Set"	"N"	"Sim"	"HR"	"MAP"	"SV"	"CVP"	"SAP"	"DAP"	"Grav"	"CO"	"PP"
"1"	3	54	62.926313	97.588737	94.766644	8.294778	119.619167	74.193762	"0"	5.96331550230357	45.425405
"1"	3	55	62.673953	98.350671	97.553096	8.072257	123.754617	71.984031	"0"	6.11403815370849	51.770586
"1"	3	56	63.580545	97.428004	90.042326	7.951409	122.546286	70.836657	"0"	5.72494016014767	51.709629
"1"	3	57	62.565993	99.496453	105.547092	8.591143	129.935844	67.792977	"0"	6.60365861924236	62.142867
"1"	3	58	62.634233	98.548374	100.534521	8.72795	124.618469	71.271986	"0"	6.29690261285739	53.346483
"1"	3	59	62.626422	99.99833	104.381243	8.971982	133.985131	65.789423	"0"	6.53702377300255	68.195708
"1"	3	60	62.704979	99.093905	103.370554	9.009635	128.462411	68.617231	"0"	6.48184841778837	59.84518
"1"	3	61	62.734126	98.02858	97.17177	8.084942	121.762435	72.933114	"0"	6.09598606282302	48.829321
"1"	3	62	62.82192	98.747681	98.15265	8.647593	127.602553	69.488629	"0"	6.166137926088	58.113924
"1"	3	63	63.004588	98.512556	96.881491	7.955676	126.697351	69.177833	"0"	6.10397842528071	57.519518
"1"	3	64	62.621976	98.578876	98.264905	8.521551	125.056476	70.899749	"0"	6.15354252255228	54.156727
"1"	3	65	62.881285	98.069152	95.349621	8.146383	122.769126	71.97514	"0"	5.99570669274298	50.793986
"1"	3	66	62.768199	98.270763	99.793332	8.300765	123.470473	71.330468	"0"	6.26384772184907	52.140005
"1"	3	67	62.670861	98.223429	98.301038	8.578985	122.686777	72.51352	"0"	6.16061068865372	50.173257
"1"	3	68	62.514543	98.390219	98.998459	8.547129	123.806029	72.317702	"0"	6.18884342208924	51.488327
"1"	3	69	63.111891	98.227141	94.188477	7.683453	125.123672	69.744367	"0"	5.94441289388001	55.379305
"1"	3	70	62.513111	98.333726	100.264945	8.396858	122.151808	72.865704	"0"	6.2678736361939	49.286104
"1"	3	71	62.420495	99.099904	99.837274	8.152503	127.15815	70.190997	"0"	6.23189206253063	56.967153
"1"	3	72	62.778217	99.450751	98.748875	8.340537	132.760086	66.867664	"0"	6.19927830325587	65.892422
"1"	3	73	63.123143	97.888563	94.781131	8.420756	123.303263	70.658339	"0"	5.98288288581473	52.644924
"1"	3	74	62.975765	98.231653	94.205466	8.248908	125.09257	70.055029	"0"	5.93266128853149	55.037541
"1"	3	75	63.100698	98.079957	95.14185	8.235916	124.30781	70.55381	"0"	6.0035171440113	53.754
"1"	3	76	63.461297	97.387047	89.211176	7.728319	121.870479	71.992702	"0"	5.66145693585527	49.877777
"1"	3	77	62.34578	98.466548	101.864407	8.42852	122.868	73.238331	"0"	6.35081590865246	49.629669
"1"	3	78	62.817992	97.89375	97.12567	8.526813	121.017031	73.062146	"0"	6.10123956105464	47.954885
"1"	3	79	62.420832	98.920688	103.395966	8.426246	126.402188	71.067518	"0"	6.45406222316371	55.33467
"1"	3	80	63.161057	97.958254	94.5334	8.077131	123.493149	70.841357	"0"	5.9708294658038	52.651792
"1"	3	81	62.910118	98.221144	96.760804	8.312716	123.879082	71.096329	"0"	6.08723359741487	52.782753
"1"	3	82	62.261481	98.961365	106.287234	8.521126	125.171777	71.21696	"0"	6.61760060023355	53.954817
"1"	3	83	62.805471	97.695373	96.943566	8.392548	119.553071	74.305036	"0"	6.08858632304959	45.248035
"1"	3	84	62.410847	98.841518	99.53557	8.683236	125.677464	71.195267	"0"	6.21209923032779	54.482197
"1"	3	85	63.107043	97.955931	95.018887	8.506491	123.358209	71.229959	"0"	5.99636098772114	52.12825
"1"	3	86	62.812533	97.922902	96.503671	8.554489	121.118127	73.088119	"0"	6.06164001930864	48.030008
"1"	3	87	63.232931	98.91471	97.526387	8.405238	130.931489	66.232237	"0"	6.1668792998503	64.699252
"1"	3	88	62.750745	100.506513	104.12759	8.634473	137.995421	63.50996	"0"	6.53408384755455	74.485461
"1"	3	89	63.486905	98.176597	91.558693	8.202034	127.793157	67.720365	"0"	5.81277804441516	60.072792
"1"	3	90	63.079744	98.968141	95.795621	8.355362	130.351196	67.145437	"0"	6.04276324900102	63.205759
"1"	3	91	62.985544	99.33522	99.728419	8.269407	132.269513	66.13743	"0"	6.28144872297494	66.132083
"1"	3	92	63.069577	98.184966	93.91843	8.012302	124.912878	70.324662	"0"	5.92339565260411	54.588216
"1"	3	93	62.833257	98.434031	95.25699	8.313215	125.399982	70.796709	"0"	5.98530693371643	54.603273
"1"	3	94	63.465069	97.069476	89.34633	7.672226	118.713519	73.537133	"0"	5.67037099834677	45.176386
"1"	3	95	62.31561	99.254896	105.023567	8.376112	127.191112	70.017544	"0"	6.54460764198087	57.173568
"1"	3	96	63.395895	97.027114	89.018006	7.727508	118.154461	74.365452	"0"	5.64337616148537	43.789009
"1"	3	97	62.947597	98.015356	97.052899	8.055657	122.707863	71.694795	"0"	6.1092467739337	51.013068
"1"	3	98	63.798877	97.78902	89.71525	8.060692	127.017773	67.473105	"0"	5.72373219977425	59.544668
"1"	3	99	63.173646	97.616931	91.499426	7.822944	122.521975	72.206067	"0"	5.7803523473272	50.315908
"1"	3	100	63.617378	98.511257	92.817615	8.074015	130.519939	65.84102	"0"	5.90481329851347	64.678919
"2"	1	1	64.596314	97.752747	96.22971	8.298067	123.952027	70.122077	"0"	6.21608456328894	53.82995
"2"	1	2	63.673338	98.399775	96.024711	8.270937	124.623601	70.80182	"0"	6.11421387985532	53.821781
"2"	1	3	63.002601	97.494991	96.821493	8.300778	123.977828	69.693814	"0"	6.10000589170329	54.284014
"2"	1	4	64.96537	98.972427	94.090877	8.196313	124.632382	71.865201	"0"	6.11264863792949	52.767181
"2"	1	5	62.69102	97.064104	98.441827	8.381053	123.955833	68.862365	"0"	6.17141854529354	55.093468
"2"	1	6	61.046002	97.821688	98.121932	8.279464	124.718002	69.675495	"0"	5.98995165711586	55.042507
"2"	1	7	62.165753	98.251775	97.509909	8.249736	124.927266	70.261585	"0"	6.06177691794648	54.665681
"2"	1	8	63.802062	97.60296	97.386386	8.346409	124.16659	69.690848	"0"	6.21345223752793	54.475742
"2"	1	9	61.938577	97.593276	97.750948	8.268874	124.3471	69.544361	"0"	6.054554619521	54.802739
"2"	1	10	64.335722	98.105814	95.195371	8.227734	124.096398	70.715478	"0"	6.12446292434286	53.38092
"2"	1	11	62.076947	97.998184	97.492202	8.253316	124.746388	70.005992	"0"	6.05201825646729	54.740396
"2"	1	12	63.618567	98.502353	96.007916	8.260784	124.776488	70.905774	"0"	6.10788603657637	53.870714
"2"	1	13	64.771732	98.734039	94.419086	8.186781	124.527879	71.549699	"0"	6.11568773407695	52.97818
"2"	1	14	64.224545	98.352922	95.453732	8.219144	124.43312	70.908476	"0"	6.13047250625194	53.524644
"2"	1	15	62.585473	97.570969	97.627711	8.320917	124.344714	69.564237	"0"	6.1100764708423	54.780477
"2"	1	16	62.027154	97.728289	97.786108	8.316706	124.539226	69.666263	"0"	6.06539397997663	54.872963
"2"	1	17	62.951293	97.622587	97.574499	8.34546	124.330576	69.637983	"0"	6.14244087587721	54.692593
"2"	1	18	61.477628	99.278081	96.156569	8.190665	125.728405	71.598229	"0"	5.91147777873833	54.130176
"2"	1	19	64.354305	97.944067	95.376508	8.261781	124.019342	70.528861	"0"	6.13788888566694	53.490481
"2"	1	20	63.07523	98.274362	96.536436	8.283179	124.705072	70.57463	"0"	6.08905790408028	54.130442
"2"	1	21	61.606394	98.555853	97.004447	8.204098	125.19228	70.692752	"0"	5.97609418163412	54.499528
"2"	1	22	63.212083	99.08626	95.618171	8.182393	125.257404	71.584727	"0"	6.04422376156019	53.672677
"2"	1	23	62.686808	98.167408	97.448457	8.300488	124.850599	70.213397	"0"	6.10873271385526	54.637202
"2"	1	24	61.383531	98.56842	97.65734	8.275482	125.378829	70.53819	"0"	5.99455235726754	54.840639
"2"	1	25	61.068655	98.525336	97.784098	8.282686	125.376899	70.456806	"0"	5.97154334524819	54.920093
"2"	1	26	63.046132	98.759902	94.415979	8.161904	124.655176	71.551825	"0"	5.95256227494323	53.103351
"2"	1	27	64.678178	97.708044	94.858251	8.247726	123.588138	70.42522	"0"	6.13525884294668	53.162918
"2"	1	28	62.103317	98.11726	97.945288	8.322446	125.002683	70.028433	"0"	6.0827272693203	54.97425
"2"	1	29	63.602944	97.536919	95.907206	8.230159	123.746622	69.993144	"0"	6.09998065241446	53.753478
"2"	1	30	61.711443	97.475057	98.604941	8.34004	124.526166	69.221294	"0"	6.08505319603986	55.304872
"2"	1	31	63.345568	97.300208	97.989934	8.369125	124.065594	69.240559	"0"	6.20722802751251	54.825035
"2"	1	32	61.565465	98.29741	97.873108	8.303843	125.169437	70.203277	"0"	6.02560340501522	54.96616
"2"	1	33	62.69523	98.003066	96.612041	8.255111	124.482679	70.256334	"0"	6.05711413126443	54.226345
"2"	1	34	63.79245	98.590528	95.591117	8.213135	124.72966	71.110974	"0"	6.09799155166665	53.618686
"2"	1	35	62.192248	99.575767	93.913432	8.075895	125.362424	72.47137	"0"	5.84068745347514	52.891054
"2"	1	36	61.606038	98.673757	96.570631	8.170087	125.192116	70.91306	"0"	5.94933396306998	54.279056
"2"	1	37	64.194431	97.37159	96.908207	8.316914	123.834758	69.588506	"0"	6.22096720759522	54.246252
"2"	1	38	62.133612	99.124911	95.696578	8.149592	125.390317	71.581411	"0"	5.94597404717974	53.808906
"2"	1	39	63.033594	98.133885	96.469355	8.253009	124.556282	70.407807	"0"	6.08081015651187	54.148475
"2"	1	40	63.298858	98.648751	94.684284	8.17604	124.597107	71.364017	"0"	5.99340704774767	53.23309
"2"	1	41	64.642707	98.526917	94.693857	8.222164	124.405187	71.285831	"0"	6.1212672527509	53.119356
"2"	1	42	61.649139	98.45285	97.381042	8.255866	125.183225	70.479876	"0"	6.00345739422284	54.703349
"2"	1	43	59.853463	98.794028	97.375566	8.15233	125.651278	70.80715	"0"	5.82826483668506	54.844128
"2"	1	44	63.023513	98.876276	94.791944	8.153213	124.853081	71.561915	"0"	5.97412131497927	53.291166
"2"	1	45	63.143142	97.969005	97.683407	8.340044	124.705626	69.963042	"0"	6.16803723924479	54.742584
"2"	1	46	64.324316	97.471256	95.889788	8.279176	123.665412	69.926423	"0"	6.16804502448501	53.738989
"2"	1	47	63.866801	98.015977	96.869428	8.33889	124.48332	70.215747	"0"	6.18674048105983	54.267573
"2"	1	48	62.644558	98.370931	95.782133	8.214976	124.641922	70.818882	"0"	6.00022938608221	53.82304
"2"	1	49	63.627475	98.648152	95.493762	8.223555	124.783546	71.181868	"0"	6.07602695431095	53.601678
"2"	1	50	64.136452	98.916942	94.161731	8.154806	124.667164	71.780332	"0"	6.03919934051841	52.886832
"2"	1	51	64.307505	98.069713	95.610687	8.248542	124.206947	70.592925	"0"	6.14848473230594	53.614022
"2"	1	52	64.32122	99.164104	94.012742	8.171401	124.890317	72.059257	"0"	6.04701426098524	52.83106
"2"	1	53	63.2057	98.379382	96.226014	8.252562	124.748757	70.720624	"0"	6.0820325730798	54.028133
"2"	1	54	60.06877	99.688631	97.71806	8.222122	126.648296	71.589755	"0"	5.8698036709862	55.058541
"2"	1	55	65.331976	98.061928	94.965821	8.304599	123.960718	70.75325	"0"	6.2043047383923	53.207468
"2"	1	56	64.511734	97.453103	96.104246	8.295645	123.690225	69.88512	"0"	6.19985155422257	53.805105
"2"	1	57	64.273654	98.370884	96.086148	8.310567	124.644609	70.757378	"0"	6.17580783074479	53.887231
"2"	1	58	61.555344	98.06786	97.652317	8.244759	124.87909	70.046231	"0"	6.01102196533205	54.832859
"2"	1	59	61.710109	98.896167	96.96797	8.254485	125.54485	71.028756	"0"	5.98390399820873	54.516094
"2"	1	60	63.224329	98.377262	96.834642	8.291439	124.88194	70.590517	"0"	6.12230526440522	54.291423
"2"	1	61	63.571901	98.562766	95.301661	8.179299	124.668358	71.152117	"0"	6.05850775822756	53.516241
"2"	1	62	60.668564	98.509506	98.441444	8.251359	125.578481	70.274454	"0"	5.97230104556642	55.304027
"2"	1	63	62.904575	98.460885	96.063227	8.2294	124.783905	70.843144	"0"	6.04281646756352	53.940761
"2"	1	64	63.998579	97.560766	96.039203	8.250801	123.793282	69.986888	"0"	6.14637252029254	53.806394
"2"	1	65	61.09111	98.104255	98.155038	8.299545	125.058187	69.943251	"0"	5.99640022351218	55.114936
"2"	1	66	62.956353	98.321698	95.792459	8.199747	124.533562	70.779716	"0"	6.03074386354203	53.753846
"2"	1	67	63.179836	98.501491	95.333145	8.1845	124.610451	71.080334	"0"	6.02313246646422	53.530117
"2"	1	68	63.304476	98.25084	96.276819	8.262241	124.592709	70.605922	"0"	6.09475357774184	53.986787
"2"	1	69	63.022279	98.003661	95.670392	8.177968	124.179883	70.512035	"0"	6.02936613666337	53.667848
"2"	1	70	64.834075	98.840745	94.361178	8.197996	124.582618	71.663351	"0"	6.11781969154035	52.919267
"2"	1	71	64.376018	97.046712	96.260243	8.304196	123.308851	69.408082	"0"	6.19685113605237	53.900769
"2"	1	72	64.462934	98.655597	94.568814	8.201827	124.500224	71.429023	"0"	6.09618321534028	53.071201
"2"	1	73	65.236887	98.918342	93.391953	8.200094	124.421924	71.972109	"0"	6.09260028457031	52.449815
"2"	1	74	62.366505	98.643697	95.411162	8.183687	124.838634	71.174004	"0"	5.95046071192881	53.66463
"2"	1	75	64.045321	97.424242	97.107874	8.3375	123.921818	69.584779	"0"	6.21930496195755	54.337039
"2"	1	76	63.403868	98.114886	96.317359	8.300277	124.484363	70.44453	"0"	6.10689311614461	54.039833
"2"	1	77	62.410307	98.509725	96.994066	8.259675	125.095299	70.648957	"0"	6.05342943623826	54.446342
"2"	1	78	63.806216	97.420156	97.260471	8.359154	124.001939	69.529155	"0"	6.20582262088774	54.472784
"2"	1	79	60.284551	99.456132	97.749197	8.212408	126.369216	71.345865	"0"	5.89276645175555	55.023351
"2"	1	80	62.782846	97.781359	96.70254	8.212527	124.24371	70.010945	"0"	6.07126067662884	54.232765
"2"	1	81	64.288272	97.506	96.532122	8.305749	123.875874	69.797059	"0"	6.20588331587319	54.078815
"2"	1	82	61.708265	98.513665	97.172932	8.259844	125.178	70.602522	"0"	5.99637303868298	54.575478
"2"	1	83	63.240525	98.604468	97.224202	8.297034	125.206067	70.696192	"0"	6.14850957718605	54.509875
"2"	1	84	63.170946	98.50604	95.864596	8.215436	124.742672	70.946878	"0"	6.05585721722782	53.795794
"2"	1	85	63.179268	98.521354	95.847263	8.242981	124.756468	70.966047	"0"	6.05555991614348	53.790421
"2"	1	86	63.6026	98.71997	94.144123	8.156454	124.499378	71.581046	"0"	5.9878109975198	52.918332
"2"	1	87	63.700527	98.111316	95.372907	8.227056	124.190799	70.66661	"0"	6.07530443742199	53.524189
"2"	1	88	62.043958	98.97606	96.131968	8.18656	125.34795	71.311391	"0"	5.96440778504934	54.036559
"2"	1	89	63.559462	97.820006	96.126754	8.276501	124.125478	70.194817	"0"	6.10976476804635	53.930661
"2"	1	90	63.776193	97.778105	96.288245	8.304721	124.118051	70.116308	"0"	6.14089769675128	54.001743
"2"	1	91	63.030256	98.413859	96.067932	8.234091	124.736708	70.788155	"0"	6.05518634735059	53.948553
"2"	1	92	62.507847	98.275398	97.263289	8.271188	124.937367	70.341166	"0"	6.07971878752878	54.596201
"2"	1	93	61.92644	97.821303	98.220479	8.306771	124.741195	69.651692	"0"	6.08244459956476	55.089503
"2"	1	94	62.747193	98.549034	95.877659	8.209259	124.816787	70.961232	"0"	6.01605397366119	53.855555
"2"	1	95	61.084374	98.022728	98.362823	8.282349	125.02726	69.814058	"0"	6.0084314678278	55.213202
"2"	1	96	64.821246	98.625798	96.106559	8.350529	124.896209	71.017849	"0"	6.22974690315251	53.87836
"2"	1	97	63.166208	97.725608	97.387112	8.31935	124.355903	69.788113	"0"	6.1515745731113	54.56779
"2"	1	98	63.117432	98.790073	95.008032	8.16157	124.821368	71.437418	"0"	5.99666299921382	53.38395
"2"	1	99	64.259555	99.074228	94.514802	8.20145	124.923654	71.861224	"0"	6.07347911743311	53.06243
"2"	1	100	64.424094	99.291855	93.936036	8.186516	124.991931	72.203067	"0"	6.05174401325138	52.788864
"2"	2	1	62.105681	97.419393	98.214866	8.344005	124.351479	69.267784	"0"	6.09970113725375	55.083695
"2"	2	2	63.371614	99.399091	94.961297	8.181411	125.414258	72.040204	"0"	6.01785065842336	53.374054
"2"	2	3	62.965169	97.870846	95.992642	8.208675	124.13884	70.288511	"0"	6.0441929262865	53.850329
"2"	2	4	65.127098	97.885312	95.135329	8.263014	123.843454	70.542898	"0"	6.19588789504524	53.300556
"2"	2	5	64.385998	97.851066	95.41603	8.2411	123.901067	70.434484	"0"	6.14345631674794	53.466583
"2"	2	6	63.10095	98.033806	96.814552	8.287005	124.546137	70.245228	"0"	6.1090902050244	54.300909
"2"	2	7	64.130791	99.339096	94.992143	8.208798	125.322346	71.980793	"0"	6.09192126937511	53.341553
"2"	2	8	63.682767	97.835293	97.221476	8.311523	124.407944	69.956271	"0"	6.19133260350409	54.451673
"2"	2	9	60.488777	98.745831	97.664097	8.199238	125.633816	70.682809	"0"	5.90758178433937	54.951007
"2"	2	10	62.078616	97.991928	97.124657	8.282677	124.631557	70.106348	"0"	6.02936428603471	54.525209
"2"	2	11	63.594618	98.010245	95.848853	8.247727	124.237703	70.452558	"0"	6.09547119227315	53.785145
"2"	2	12	59.442602	99.134883	98.9743	8.281427	126.448543	70.71958	"0"	5.8832899231286	55.728963
"2"	2	13	62.764263	98.454804	96.221249	8.196242	124.800659	70.792344	"0"	6.03925577842449	54.008315
"2"	2	14	64.098895	97.692108	96.895118	8.329115	124.158204	69.880856	"0"	6.21086999469461	54.277348
"2"	2	15	61.911246	99.017132	97.016216	8.250309	125.647854	71.121343	"0"	6.00639481476514	54.526511
"2"	2	16	62.639981	99.625421	94.87175	8.174671	125.64477	72.283028	"0"	5.94276461743675	53.361742
"2"	2	17	61.672949	98.050276	97.680667	8.232961	124.847493	70.010333	"0"	6.02425479417698	54.83716
"2"	2	18	63.288805	98.116658	95.870536	8.22643	124.328911	70.570387	"0"	6.06753165814948	53.758524
"2"	2	19	61.111432	98.66536	97.18949	8.232367	125.391373	70.724025	"0"	5.93938890924968	54.667348
"2"	2	20	62.248817	99.013635	95.471205	8.19784	125.246028	71.520697	"0"	5.94296956881449	53.725331
"2"	2	21	63.252238	99.056751	95.380196	8.210845	125.185002	71.600911	"0"	6.03301085787865	53.584091
"2"	2	22	65.931709	97.950561	93.904219	8.224353	123.529787	70.929025	"0"	6.19126564098027	52.600762
"2"	2	23	62.283659	97.6201	97.392718	8.292218	124.320367	69.676114	"0"	6.06597483699516	54.644253
"2"	2	24	63.16654	99.074293	94.078932	8.131727	124.85417	71.948887	"0"	5.94264062133528	52.905283
"2"	2	25	65.33055	97.812326	94.753106	8.267908	123.650753	70.57205	"0"	6.1902725291883	53.078703
"2"	2	26	63.602476	98.12217	95.071988	8.199615	124.119797	70.76644	"0"	6.04681383504229	53.353357
"2"	2	27	60.980184	98.036159	97.783091	8.238653	124.886785	69.970511	"0"	5.96283088126874	54.916274
"2"	2	28	66.399917	98.117524	93.851076	8.217356	123.656107	71.094484	"0"	6.23170365676069	52.561623
"2"	2	29	63.201023	99.223185	94.193153	8.099865	125.065919	72.052484	"0"	5.95310362919552	53.013435
"2"	2	30	62.189696	98.171902	97.081299	8.251492	124.782203	70.275925	"0"	6.0374564720951	54.506278
"2"	2	31	64.165501	97.089392	97.110626	8.31641	123.577759	69.239068	"0"	6.23115196971363	54.338691
"2"	2	32	63.727493	99.056499	94.320783	8.179726	124.908501	71.86288	"0"	6.01082703838702	53.045621
"2"	2	33	62.800312	99.062932	95.77378	8.2279	125.350254	71.495357	"0"	6.01462326541936	53.854897
"2"	2	34	62.027321	98.396408	96.741235	8.221018	124.951387	70.584275	"0"	6.00059963728143	54.367112
"2"	2	35	64.91545	98.406897	93.95379	8.159955	124.065283	71.325307	"0"	6.0990525570555	52.739976
"2"	2	36	62.58847	99.537323	96.104191	8.279792	125.90631	71.899148	"0"	6.01501427527777	54.007162
"2"	2	37	61.192204	99.042929	96.068991	8.141998	125.460387	71.39877	"0"	5.87867329534616	54.061617
"2"	2	38	62.773461	98.625719	96.22132	8.237746	125.009375	70.960118	"0"	6.04014527838852	54.049257
"2"	2	39	63.298656	97.80729	96.996804	8.315638	124.323634	69.981485	"0"	6.13976732949542	54.342149
"2"	2	40	62.681106	98.49117	95.763606	8.188928	124.755084	70.930988	"0"	6.00256873862824	53.824096
"2"	2	41	63.548802	99.688351	95.346052	8.242018	125.829173	72.211108	"0"	6.0591273800297	53.618065
"2"	2	42	62.740478	97.824547	96.795193	8.268161	124.314268	70.033993	"0"	6.07297667692225	54.280275
"2"	2	43	62.215097	98.517908	95.795305	8.163503	124.77091	70.93566	"0"	5.95991419271959	53.83525
"2"	2	44	64.021762	97.86298	96.465293	8.28876	124.213789	70.15964	"0"	6.17587802970627	54.054149
"2"	2	45	62.334549	98.231651	97.168886	8.247675	124.885593	70.320244	"0"	6.05697868564241	54.565349
"2"	2	46	62.89752	98.549377	96.775472	8.279153	125.073487	70.746762	"0"	6.08693718562944	54.326725
"2"	2	47	62.916736	97.799708	97.268193	8.310946	124.426219	69.882309	"0"	6.11979722017805	54.54391
"2"	2	48	63.354228	97.399961	97.280394	8.308777	123.979622	69.498365	"0"	6.16312426140583	54.481257
"2"	2	49	64.896874	98.316349	94.30083	8.193926	124.05237	71.173421	"0"	6.11982908260542	52.878949
"2"	2	50	63.8561	97.422838	97.49903	8.355429	124.052303	69.475208	"0"	6.225907809583	54.577095
"2"	2	51	62.941122	97.949249	97.173359	8.317012	124.539744	70.071597	"0"	6.1162002439688	54.468147
"2"	2	52	62.808513	98.768602	96.389132	8.274028	125.170399	71.041027	"0"	6.05405805028072	54.129372
"2"	2	53	65.850389	98.241197	94.504281	8.263535	124.00963	71.0555	"0"	6.22314366601531	52.95413
"2"	2	54	64.221969	97.670898	96.591587	8.321099	124.038381	69.936674	"0"	6.2033019059748	54.101707
